First_Derivative,Label
-105.92129348013896,-1.0
189.64369492388505,-1.0
746.0056060350034,-1.0
-43.544281786355896,-1.0
-93.14726608088768,-1.0
519.0074725524037,-1.0
542.2770065672657,-1.0
111.06664160787022,-1.0
558.164579091489,-1.0
1072.533764152241,-1.0
583.2412106495003,-1.0
-88.32280089556389,-1.0
546.2166370436212,-1.0
921.9131800074267,-1.0
614.5634227349235,-1.0
431.9928300978422,-1.0
497.4448541367874,-1.0
688.7369039565964,-1.0
663.9443259703394,-1.0
623.169120714854,0.0
666.5398173724036,0.0
475.13108033866047,0.0
145.8499873859471,0.0
62.04905686267148,0.0
-265.1231713367242,0.0
245.4708950425997,0.0
474.90035050138744,0.0
-35.99587776873807,0.0
114.44959406430041,0.0
174.38244137226593,0.0
-107.92305812724055,0.0
226.03033215768687,0.0
414.8748135851442,1.0
97.2557189849091,1.0
-78.17540632951011,1.0
-166.23456322746506,1.0
401.52955634673765,1.0
227.18527773462745,1.0
-39.71982762773496,1.0
338.0795471271698,1.0
-44.36064739446056,1.0
-242.41530712294752,1.0
322.5920940522881,1.0
129.4400814096432,1.0
-68.90950745197165,1.0
-194.28047747253368,1.0
-5.101579168554736,1.0
-55.90534407333587,1.0
-218.98556888652024,1.0
363.13915886227835,1.0
101.42114731744618,1.0
-24.92897916066522,1.0
-393.4625387243881,1.0
-329.6998641915327,1.0
214.35031824588884,1.0
-140.63981143985848,1.0
-85.87655054237678,1.0
-418.5904881383163,1.0
87.37675239015903,0.0
249.81004539246493,1.0
-620.8769548899634,1.0
-402.1594748731735,0.0
144.9254622895129,0.0
367.31627851901584,0.0
-51.001875524853745,1.0
-305.96326266828487,0.0
-352.7693685175612,0.0
-45.012608021783535,0.0
86.07724203639174,0.0
-208.7246166576876,0.0
-330.16260340188586,0.0
-375.4296295113945,0.0
-176.36872566897335,0.0
4.590216928860968,0.0
-179.24446449977648,0.0
-160.01457887636678,0.0
-139.17222686250193,0.0
59.65601798508408,0.0
-158.773295299172,0.0
-300.8754278246627,0.0
66.1075903786882,0.0
-47.20619934199374,0.0
-389.38654425019763,0.0
62.88285539690344,-1.0
58.10463401032791,0.0
-501.7158175857745,-1.0
-105.27806206674336,-1.0
76.3741177501729,-1.0
76.7975810541044,-1.0
94.30575311036341,-1.0
-318.66015856201705,-1.0
40.77491592626973,-1.0
329.6270872891598,-1.0
-217.73491595810492,-1.0
-434.5442476083341,-1.0
-108.72834498610177,-1.0
83.31797011906087,-1.0
67.67930962403739,-1.0
-75.11615398035906,-1.0
-31.01063635514174,-1.0
290.7338544480035,-1.0
104.65650077481541,-1.0
-51.73260496139619,-1.0
12.064126924666198,-1.0
37.09906347403444,-1.0
146.6470203586357,-1.0
73.5336003488444,-1.0
68.91787800503835,-1.0
316.67762007167016,-1.0
-147.96552870608775,0.0
-263.37713881175284,-1.0
613.8535005354931,-1.0
356.6096477052499,0.0
141.26129608488066,0.0
338.90513693622336,0.0
97.22786636784554,0.0
-88.28076516627505,0.0
2.763393316352051,0.0
195.1489450728445,0.0
-16.29460830413231,0.0
312.71016755882107,0.0
164.25923246577952,0.0
-250.3983990402562,0.0
118.88055765747636,0.0
23.027227999013945,0.0
-398.03282914061475,0.0
91.23749983038262,0.0
298.4557515722048,0.0
3.807263620713737,0.0
71.6480105530743,0.0
-195.96237599327458,0.0
391.42255916824365,0.0
-122.64842822973662,0.0
-386.01253191382307,0.0
236.1806095880637,0.0
50.85816497945046,0.0
23.863160828514268,0.0
-8.542755640328181,0.0
-243.41596310506313,0.0
-245.2807078662601,0.0
562.5669682102102,0.0
-317.0138830176147,0.0
-78.39438429317002,0.0
623.5476599140935,0.0
-375.304704224441,0.0
-192.07413498874908,0.0
202.87174140496614,0.0
-310.30996733951355,0.0
-71.43182592337321,0.0
63.556958906089676,0.0
111.4257478609884,0.0
38.08925878481446,0.0
-108.7451190861565,0.0
-3.604414611088231,0.0
203.34463115963672,0.0
171.01787891924593,0.0
-103.84167798484029,0.0
-148.89925994085013,0.0
-205.32198233724486,0.0
222.69703833316976,0.0
172.18009083217237,0.0
-53.390402234307814,0.0
305.78612900935434,0.0
-25.932913165580423,0.0
-123.01681593382392,0.0
11.882197732823698,0.0
-285.85451997102547,0.0
414.7919959077997,0.0
17.3666380186491,0.0
-112.93392355029465,0.0
157.76523568665917,0.0
-119.10590810983344,0.0
354.433656622982,0.0
-316.6271813179111,0.0
-265.9623117725604,0.0
18.438080882638104,0.0
-311.4794647812347,0.0
-39.36645472433807,0.0
521.7982992765575,0.0
367.61115019512954,0.0
-271.2318007000099,0.0
-98.71165200779761,0.0
-163.93707489684795,0.0
-167.18370584331905,0.0
284.9293540637345,0.0
375.0998618199893,0.0
-199.8401938197689,0.0
-150.14408580033003,0.0
299.86556189137747,0.0
-214.06678099611304,0.0
-673.5499781960826,0.0
294.04256915389317,0.0
600.2986870192485,0.0
-218.12688471608533,0.0
-261.58248193937044,0.0
-19.4828628151718,0.0
188.37047611980606,0.0
177.3504787644012,0.0
-246.14272783320612,0.0
129.77593347608897,0.0
367.25909885713196,0.0
-171.82635850756688,0.0
-199.12385547428718,0.0
-156.51348406939417,0.0
-190.19550374737983,0.0
127.74331787955123,0.0
327.9456126235459,0.0
-303.7961900149372,0.0
-127.71253612785267,0.0
398.6671574513954,0.0
-250.43533582897766,0.0
55.48421099015343,0.0
468.265373214198,0.0
-304.3843177171195,0.0
-186.97004501758423,0.0
-52.88274372743474,0.0
-185.5772566293497,0.0
-201.36892823224755,0.0
195.12767168374546,0.0
467.3691442500165,0.0
-272.25951038125623,0.0
57.64714955903166,0.0
264.96057960656344,0.0
447.10710996914787,0.0
506.9336907357165,0.0
26.094989601861357,0.0
435.8421284588659,0.0
235.28575562789456,1.0
342.96985525375226,1.0
266.90849083272064,1.0
-219.42456607180566,1.0
-91.89175420617676,1.0
199.13636181300626,1.0
468.20681901821354,1.0
431.3393067313243,1.0
-202.94111191608386,1.0
-63.08367053846155,1.0
748.980268163906,1.0
8.489331803471941,1.0
-42.71762120600533,1.0
-6.245387810886996,1.0
182.3966529628333,1.0
-58.33012520288753,1.0
-282.12296030230186,1.0
393.84166143321295,1.0
452.61099269593274,1.0
190.3262226392908,1.0
-348.5360418731891,1.0
-258.1506921004477,1.0
-104.64023485600751,1.0
-180.05821719072287,1.0
-156.66040261663056,1.0
7.856855829088772,1.0
57.977278132917945,1.0
-508.78745259205107,1.0
-141.77451509429056,1.0
340.01627101403665,1.0
-81.09223968965011,1.0
-446.6825228793873,1.0
-212.18754112189208,1.0
56.5193347914701,1.0
-512.0354316992053,1.0
-347.3254138979811,1.0
-65.93078711137332,1.0
-86.63077757948827,1.0
-211.21999039748096,1.0
-437.3701295165515,0.0
-479.7345794805325,0.0
-445.2069485543929,0.0
-167.4986183857104,0.0
34.98719754630496,0.0
-195.898160450016,0.0
-323.0593152483651,0.0
-62.66527204979184,0.0
-439.92606088958956,0.0
-370.0156181451056,0.0
-113.96067554484591,0.0
-360.78142561714185,-1.0
-236.46528410594135,-1.0
-314.81616853618584,-1.0
-114.94731714811178,-1.0
-413.836125771292,-1.0
-192.7962455968593,-1.0
43.35354688333064,-1.0
-322.7402012694308,-1.0
-152.9279723770062,-1.0
2.1122676270510965,-1.0
78.03492612398554,-1.0
-205.45330671767442,-1.0
-282.8076798157624,-1.0
-170.6342126508789,-1.0
33.0533940506034,-1.0
88.48634886205832,-1.0
-212.83629082270681,-1.0
-38.69162586278685,-1.0
182.2871677479152,-1.0
-202.35478738103734,-1.0
-142.83138263643878,-1.0
-4.497412338133472,-1.0
238.764994127803,-1.0
323.8594650106784,-1.0
-342.9381452342484,-1.0
-294.41107018610273,-1.0
483.4525660780771,-1.0
725.3931670937286,-1.0
153.6597029851489,-1.0
-237.15005873564473,-1.0
154.94183130665874,-1.0
429.8242440955603,-1.0
274.89893448294174,-1.0
45.60498811248931,-1.0
-96.24477120323786,-1.0
446.3131868631457,-1.0
686.8016503750572,-1.0
91.10401399060015,0.0
250.457726326142,0.0
73.14001528989365,0.0
137.78501922265838,0.0
334.7445073917141,0.0
257.27374033198663,0.0
222.85638562305485,0.0
-198.4234486482436,0.0
335.89555105313093,0.0
325.39578143455884,0.0
-32.52609576485182,0.0
21.40335823179042,0.0
-182.47342215548278,0.0
69.03599046347756,0.0
36.416435395055785,0.0
157.00039643428997,0.0
411.28544634804825,0.0
-79.34899861533444,0.0
-260.29851899245796,0.0
100.39009402309841,0.0
135.51999912950967,0.0
280.51104670320973,0.0
109.95292891877688,0.0
92.90607763603919,0.0
47.49983597522629,1.0
-306.45062962751666,0.0
256.4614872759057,0.0
110.140901764707,1.0
-394.8533381338232,0.0
-281.6549583235727,0.0
164.2043428192261,0.0
397.3263653897887,0.0
-317.7922451844241,1.0
-250.36327632927305,0.0
424.8884100513364,0.0
-262.442453040014,1.0
-153.99325725119604,0.0
267.4373942409734,0.0
88.31691695539746,0.0
81.09961492355399,0.0
-144.73643730461856,0.0
-62.992601858360956,0.0
-121.80581526449009,0.0
-460.82782995949424,0.0
91.70311884406982,0.0
483.22954357958673,0.0
-267.89214457528703,0.0
-202.38175781438036,0.0
104.31051083452795,0.0
246.45439242693405,0.0
152.72888533401806,0.0
-350.4396223442292,0.0
-220.07919715249514,0.0
-190.69557353288474,0.0
-78.95257736586626,0.0
40.2519928126114,0.0
-27.191208144644875,0.0
21.132383344214286,0.0
-235.6480292710067,0.0
-64.645447496129,0.0
-69.53986764729976,0.0
-56.251331481322026,0.0
-8.400558175507882,0.0
-378.22300377052784,0.0
-0.05673425657363396,0.0
88.3024041675514,0.0
-502.7957890580152,0.0
-142.97251804476878,0.0
482.0747868616896,0.0
88.83333740555673,0.0
-401.90818709444636,0.0
91.9059207684416,0.0
169.80589928072254,0.0
-178.41589493162576,0.0
23.225367875110578,0.0
-87.61680599680528,0.0
66.90473149058056,0.0
108.26575599624175,0.0
-346.7157191723952,0.0
-36.457784473211404,0.0
90.54367979178778,0.0
249.57929892869885,0.0
149.81473558765316,0.0
-329.1386376149982,0.0
2.2550584552600412,0.0
243.59404860704467,0.0
148.74435476443296,0.0
-353.6131331117652,0.0
-328.39442941427717,0.0
343.6890188103302,0.0
264.9152604720329,0.0
11.59776254939851,0.0
-135.59673383493708,0.0
-168.41123452038005,0.0
398.79005138233134,0.0
197.0624799517476,0.0
-83.79304099560534,0.0
35.8902144482675,0.0
-210.4803965795765,0.0
456.7669088897354,0.0
125.5050644056235,0.0
-257.3958532159295,0.0
148.86828979398229,0.0
-8.480742044702268,0.0
28.34448660648519,0.0
213.15026146085202,0.0
123.9699677776702,0.0
-71.74767674940927,0.0
364.33353526730156,0.0
505.97794868876105,0.0
211.6763877570537,0.0
308.9994082497725,0.0
345.2358907221767,1.0
254.4711301317668,1.0
363.62481149284406,1.0
206.68236980824008,1.0
-34.408085172718984,1.0
389.17497798096133,1.0
219.9589634323877,1.0
42.8583570185815,1.0
414.92450844822633,1.0
-94.26810622970311,1.0
260.11983123664277,1.0
565.2471991821851,1.0
45.055930872695626,1.0
-149.55066004031164,1.0
97.57502398498173,1.0
245.79761679393346,1.0
-118.2327285660599,1.0
77.02079647831624,1.0
153.2284207143075,1.0
-193.2083369465372,1.0
-241.4899647740599,1.0
103.65771185719086,1.0
468.90202593695085,1.0
51.51939826914986,1.0
-497.65076335995764,1.0
-255.82857573639876,1.0
96.53438779228759,1.0
-264.9081148097855,1.0
-145.9293552660597,1.0
33.25366628774532,1.0
-294.45715996800436,1.0
-290.40178490772723,1.0
-196.03951967909074,1.0
-198.9392797082262,1.0
-63.58046103292486,1.0
-129.42775985725916,1.0
-282.34734791609276,1.0
-595.2095864458884,1.0
-165.42432183196638,0.0
-288.1421757388197,1.0
-452.3590840062632,0.0
49.95272763829274,0.0
-114.8856296318288,0.0
-517.9987383789334,0.0
-454.9454645474087,0.0
-418.53382191962885,0.0
-391.365170924871,0.0
28.979513600785708,0.0
-342.9062492098787,0.0
-338.7717563251224,-1.0
-294.14590057566807,-1.0
-401.71908083382425,-1.0
-53.798127632213436,-1.0
81.54732948951164,-1.0
-293.62783124900193,-1.0
-380.2742765980395,-1.0
-129.51216091673564,-1.0
-73.40660155975979,-1.0
37.23275086989929,-1.0
-194.93002920692697,-1.0
-437.50088744237064,-1.0
-371.67171040632184,-1.0
-151.87528179926608,-1.0
108.01780125964751,-1.0
139.91125167049222,-1.0
5.607938621860285,-1.0
-318.42172359803953,-1.0
15.822239720901507,-1.0
-325.9785031826573,-1.0
-195.01193250173174,-1.0
257.2334986250157,-1.0
-95.74176788890554,-1.0
72.61798479227127,-1.0
107.4720654988314,-1.0
66.56036006989461,-1.0
401.4931836837752,-1.0
191.94128014410649,-1.0
-119.57287312043809,-1.0
177.16434472387164,-1.0
221.20495910561294,-1.0
429.0316429436891,-1.0
213.8468164137562,-1.0
-110.41883489473366,-1.0
-61.78285935661165,-1.0
326.42238708704963,-1.0
575.0628783501313,-1.0
227.59363223325283,-1.0
119.28808134337783,-1.0
-85.02518004655576,-1.0
135.93640936875386,-1.0
533.2891708495702,0.0
405.2695306029666,0.0
340.3116276986964,0.0
323.1499213023675,0.0
419.05273890230274,0.0
781.2722911223764,0.0
730.0130157700964,1.0
649.7600660882259,1.0
567.680464097467,1.0
419.69521523385765,1.0
606.2856471201374,1.0
915.1247021991073,1.0
812.4735035471613,1.0
593.5427309875181,1.0
861.0801816891449,1.0
441.456951092448,1.0
249.5667011569294,1.0
653.14948753513,1.0
365.39069348781914,1.0
-55.12236001359179,1.0
604.5632712585848,1.0
607.6546486585648,1.0
193.5922310326323,1.0
408.6980892077545,1.0
233.34646308410083,1.0
105.56422466168897,1.0
-179.51985840356974,1.0
106.88868711145915,1.0
462.63718647906353,1.0
-61.15392685591087,1.0
63.2583685157515,1.0
174.31081747088592,1.0
-404.23486033689005,1.0
-398.34703784274643,1.0
-417.0567306157709,1.0
-147.82376056746307,1.0
-15.133160433456396,1.0
-408.15876798709724,1.0
-425.5067940810477,1.0
-507.3732538237973,1.0
-132.31210196506436,1.0
-209.78581859914766,1.0
-737.0968968409156,1.0
-760.4278203525141,1.0
-770.9471888357025,1.0
-457.31532144936546,1.0
-443.64160432768585,1.0
-486.1185608740725,1.0
-437.12707549043967,1.0
-1047.0937009291117,1.0
-1125.0549840604724,1.0
-523.0820789313061,1.0
-467.6506376604172,1.0
-742.8455965251162,0.0
-776.4818861341794,0.0
-326.587991928542,0.0
-560.573847364615,0.0
-901.3448206392013,-1.0
-709.758885134722,-1.0
-815.4196277824428,-1.0
-387.9925913540203,-1.0
-530.5798665399216,-1.0
-1063.8121722344708,-1.0
-408.1201292560895,-1.0
-222.24035564343558,-1.0
-629.56830690982,-1.0
-506.6759526104661,-1.0
-770.9619857939679,-1.0
-909.4061827970322,-1.0
-80.28559609388685,-1.0
-59.72340839315257,-1.0
-273.8275509592595,-1.0
-456.108941203418,-1.0
-505.41688275462093,-1.0
123.41954616585463,-1.0
-461.4242457101345,-1.0
-702.5388465115348,-1.0
-206.96164873004182,-1.0
294.58961305474713,-1.0
401.72251438299645,-1.0
-182.18571736926333,-1.0
-115.789201296785,-1.0
220.86418466492796,-1.0
207.3071818945691,-1.0
304.6056104516074,-1.0
349.3000644517997,-1.0
36.96191100538272,-1.0
43.524691827338756,-1.0
431.78976209477423,-1.0
779.528890734271,-1.0
547.7614574995814,-1.0
428.14062959165176,-1.0
387.5583373591767,-1.0
411.8422631783251,-1.0
1141.950781200604,-1.0
661.9965500202479,-1.0
454.57316317384857,-1.0
409.63201729191815,-1.0
376.5534340441195,-1.0
723.4751714687443,-1.0
669.5636744844549,-1.0
890.625805230344,-1.0
895.4383212986514,0.0
630.1558510419803,0.0
401.58731949736114,0.0
712.8826529129392,0.0
504.7585933740427,0.0
516.9075453392762,1.0
616.4481800757247,1.0
408.05661496229686,1.0
424.5196138103404,1.0
424.7787135829333,1.0
774.931496233635,1.0
602.3146096791188,1.0
512.4540431256405,1.0
826.8720851360008,1.0
261.1879819720516,1.0
320.20647903631107,1.0
397.30564909338136,1.0
-215.36177510893776,1.0
579.793250141347,1.0
617.8048766735724,1.0
-91.8576999658435,1.0
8.69192468231995,1.0
282.39272252138835,1.0
389.16268827308886,1.0
189.0158948888875,1.0
-34.93460425757985,1.0
102.42222367531485,1.0
-215.86331526520462,1.0
-0.7290929893397333,1.0
588.642848003471,1.0
-107.33820226480748,1.0
-641.3185015209829,1.0
-515.5782262919729,1.0
212.66044498897736,1.0
40.32721005958865,1.0
-385.20430858406235,1.0
-166.8742623660346,1.0
-296.2698455026166,1.0
-636.421599436524,1.0
-385.0641720648837,1.0
-149.9644041800434,1.0
-562.1726425991133,1.0
-556.4924477083873,1.0
-357.4944482834835,1.0
-772.5836628655852,1.0
-581.5407273338369,1.0
-502.4856678708679,1.0
-792.5103272275978,1.0
-531.4172592580403,1.0
-722.1093617506422,1.0
-429.6475561086592,0.0
-381.5455758732783,0.0
-557.7053114959497,0.0
-541.810308139214,0.0
-609.1940595272132,0.0
-295.38601053495313,0.0
-634.7799212666032,-1.0
-687.2912638849411,-1.0
-251.86869608963434,-1.0
-506.5756230126419,-1.0
-745.6105943815728,-1.0
-609.2881344925347,-1.0
-406.95559173866286,-1.0
-643.2187429827227,-1.0
-203.58497658025226,-1.0
-230.38738240025896,-1.0
-873.8040191548293,-1.0
-233.57873017274687,-1.0
-210.85402884997757,-1.0
-284.19478120786334,-1.0
-536.2035577453034,-1.0
-135.65069407195278,-1.0
273.90872742266765,-1.0
-540.1613576464642,-1.0
-97.29824335829562,-1.0
149.7740258384656,-1.0
-209.36089813432682,-1.0
-120.14636788107782,-1.0
42.732041055588525,-1.0
331.2093705340949,-1.0
241.91138233657148,-1.0
-272.99461617344605,-1.0
215.93995737592286,-1.0
311.4120646345473,-1.0
-45.578319238842596,-1.0
148.0666959727132,-1.0
420.5247073387327,-1.0
626.4484435530394,-1.0
322.122801382915,-1.0
212.69246200056932,-1.0
417.13819540907707,-1.0
698.5649611638073,-1.0
603.2117277246484,-1.0
97.46391512094988,-1.0
416.4582361097441,-1.0
603.9081963635472,-1.0
688.0327662041898,-1.0
872.2448398112117,-1.0
351.3509099160325,-1.0
643.1887086290636,-1.0
323.7206724274695,0.0
44.13804724740049,0.0
1025.2730870621758,0.0
1156.3853813205203,0.0
1117.9704153087234,1.0
1223.1860286153692,1.0
945.798490448027,1.0
699.4268676413258,1.0
784.5243238425132,1.0
933.5656173804064,1.0
1028.2602407026156,1.0
715.9654883651524,1.0
638.7886196306235,1.0
768.0340106031854,1.0
630.0722445866022,1.0
629.1733207556181,1.0
515.6119415082021,1.0
918.2047529588126,1.0
634.6739434224683,1.0
122.72873860031814,1.0
501.0017233240005,1.0
316.8611763295803,1.0
-0.6028103010876293,1.0
438.6541036114686,1.0
470.3011709935017,1.0
86.56499587536018,1.0
-241.0189468833005,1.0
84.03738251212053,1.0
149.16358619580387,1.0
-180.83099330062123,1.0
-187.33814657349376,1.0
-144.44901635376027,1.0
-640.1137506323503,1.0
-404.27617403600834,1.0
-35.885364367522925,1.0
-632.8357270899096,1.0
-607.0577637544775,1.0
-276.45589001258577,1.0
-421.88974550013154,1.0
-940.1213234540182,1.0
-655.8824940316772,1.0
-615.6546364834257,1.0
-749.9110214625616,1.0
-688.6616662217393,1.0
-899.2157038043629,1.0
-1008.0248735537953,1.0
-1199.9998268390436,1.0
-825.9076537265889,1.0
-1000.0734354252202,1.0
-847.417716335111,1.0
-553.3649419971218,1.0
-1074.012360704012,0.0
-887.7741950551906,0.0
-1169.7155477380104,0.0
-1405.1964566667066,-1.0
-787.2869375342209,-1.0
-388.5263400594504,-1.0
-843.4568582768804,-1.0
-1176.9202941589924,-1.0
-1167.1806191945598,-1.0
-794.5245589284195,-1.0
-532.6923537418106,-1.0
-841.2263301912717,-1.0
-709.9450550777892,-1.0
-470.2628641043284,-1.0
-626.411732589826,-1.0
-720.1922531876498,-1.0
-532.1015864560259,-1.0
-736.9789251298971,-1.0
-616.9697647123112,-1.0
-376.57178700640816,-1.0
1.978424297055426,-1.0
-212.0809112455645,-1.0
-412.5374695658702,-1.0
-238.0175603461439,-1.0
-396.34773005373154,-1.0
-147.42729535174294,-1.0
125.51627291895511,-1.0
504.15772569876117,-1.0
185.79746251560664,-1.0
-105.68588444417401,-1.0
-236.21267540070312,-1.0
452.89496103358306,-1.0
557.0986292746575,-1.0
254.94269205761702,-1.0
643.74275166594,-1.0
520.7743841408337,-1.0
559.0599166806542,-1.0
838.6464535963642,-1.0
511.0148629024425,-1.0
433.4219247937608,-1.0
825.7175250591417,-1.0
779.3428488738946,-1.0
1081.0830803654085,-1.0
740.3608572074122,-1.0
792.5588458209904,-1.0
1161.8358656799564,-1.0
830.3236076841658,-1.0
773.1493685670314,-1.0
946.4214995270172,-1.0
790.357108274963,-1.0
703.765286810968,0.0
944.2389707331497,0.0
